Total Network Latency (s),Total Computing Latency (s),Throughput (kbps),Selected Bitrate (kbps)
1.3002348826814816,1.232737569220302,13247.05761201902,8000
1.9068732722781985,1.5214556624994204,9787.401570373682,8000
1.3601822182287786,1.1224605351509749,13515.61031256735,8000
0.8817975604609504,1.1426728363803988,16574.42462599247,15000
0.8518465815921586,1.0213525946532123,17912.901321714387,15000
1.3705586072160691,1.5738734385173585,11395.892816959862,8000
1.502867760551821,1.37228744859157,11670.476742713669,8000
1.1538149964224578,1.0829236042101702,15001.49905335815,15000
0.8836886998830273,1.0742427280679545,17137.695182264604,15000
0.8904397420386251,1.1956595120516367,16084.772541004015,15000
1.2024090906046232,0.8194657832633685,16595.701560803296,15000
1.6996351874302476,1.3204706198719434,11110.349815847545,8000
1.4192425590347846,1.9702255052059765,9899.615917318335,8000
1.0584404298908066,1.5313338957789862,12956.508089299181,8000
1.431921477025909,1.8232528409258304,10308.029224411408,8000
1.3311826976536314,0.9920050836411551,14443.271555646288,8000
1.1848060932252975,1.1084793231917243,14631.598735941338,8000
1.0638563876241274,1.4658799862913532,13264.00345347648,8000
0.9975234189236649,1.134772342230474,15736.293534550821,15000
0.890994580345728,0.788255607237959,19981.794403299886,15000
1.1416779153286507,1.5074676846872421,12666.133563892712,8000
1.6631129670095144,1.2343735553306392,11580.53082949279,8000
0.7661271663181782,0.9908027356099193,19098.332815200283,15000
1.3417593828239975,1.7229032639331474,10948.817493992503,8000
0.8695610927170266,1.167762811556106,16469.856329483064,15000
1.154387443231674,1.3966379996536642,13153.311384479273,8000
1.692092434551618,1.2554387314362283,11383.910842806796,8000
1.38509646191933,1.0377978329016158,13848.904622758091,8000
1.2943149436551102,1.5714841527778234,11708.577911747294,8000
0.9110493525434116,1.1588492963171309,16210.664236372812,15000
0.8005560584780487,0.7975988591794001,20995.73178373945,15000
1.2831205216429227,1.1998354262856126,13513.90548349985,8000
1.1305214885139505,0.9329265359354566,16261.341018731684,15000
0.8746240208086159,1.2204043427834712,16016.218483299359,15000
1.581506306563713,1.0722563225858377,12644.096963093178,8000
0.9823090337804753,0.8508649071900635,18304.00882866317,15000
1.2832382987782371,1.8302041775664692,10777.27700284802,8000
1.186375914773798,1.5683899444091738,12180.502342203345,8000
1.4140465454075302,1.0019666927493982,13888.347741669339,8000
1.221453083490325,1.1707426012446798,14026.62508511171,8000
1.5633774964723406,1.18356178762135,12215.207010325588,8000
0.8391546094986387,0.9592300890820212,18658.094692688486,15000
1.094407065225967,1.336025134878786,13805.95270197366,8000
1.3319626272691278,1.6308688073831303,11325.123531348727,8000
1.3472610386214607,0.9183259238856194,14810.480707776027,8000
0.800175657134847,0.7742350803199735,21312.37497417213,15000
1.3606304970112084,1.2753436371718305,12729.423845579367,8000
1.382403616302547,1.276607523209983,12619.139311372517,8000
1.4520762224883041,0.9983322758063267,13693.403374723972,8000
0.6926115240383511,0.9209088853604869,20795.79025126905,15000
0.848520890189449,1.2326718912405523,16122.69286122765,15000
0.957517089828457,0.9688368365895691,17418.622580115927,15000
0.9688771737901556,1.0764577181344297,16405.34864607258,15000
1.5787636335349602,1.2240388161266085,11971.743496960198,8000
1.2986994959654412,1.518173028231732,11911.945504017165,8000
1.4717596124515222,1.1972247397197269,12571.985284478378,8000
1.8002725237397053,1.8684955482189418,9145.967077195555,8000
1.6280423897973537,1.6046119434941217,10379.839147798712,8000
1.2282846318352667,0.825884713116884,16334.793468929704,15000
1.2734020875588914,0.8783721522218146,15593.84408441456,15000
0.8518461673717119,1.1702957175018087,16593.51020371092,15000
1.8184603702419793,1.3908264471837075,10455.41701595731,8000
1.0760307268538252,1.1448617877093505,15108.534870540447,15000
1.5385121522010377,1.1288503652186106,12579.629420773248,8000
2.0181679750243333,2.144892138416475,8060.04023138329,8000
0.9159471974795376,1.1174193401126011,16501.91019654248,15000
1.0757482102455331,0.888723851338878,17080.635889999503,15000
1.1687819607412664,1.0053073831392554,15433.7870678805,15000
1.2935488850271348,1.6358547292232781,11454.356045978333,8000
1.0332320681041935,0.7411836979874782,18910.129543036575,15000
0.9778448894749459,0.8318498099551901,18541.487694342108,15000
1.5345805219236064,1.510354604202073,11019.752674564877,8000
2.519631968198118,1.8546142014083542,7670.906185652261,4000
1.2702116187186534,1.4823699513908788,12190.16808234489,8000
1.228581685681457,1.125229967651133,14255.359791635296,8000
1.620747341543763,1.337842414096137,11341.36016527329,8000
0.8113515261572828,0.9998565609440118,18525.995018993868,15000
1.069911481579757,0.8252265038128737,17705.53503683177,15000
0.9958597867279773,0.8377619882783685,18299.53835484086,15000
1.2246425959492013,0.8733199599576298,15993.818338428977,15000
1.33318278858635,1.2891398443302735,12795.69171955008,8000
1.1280986769179298,0.8419247536716785,17032.504019486456,15000
1.0007119329711023,0.7363289114063003,19317.00806495815,15000
1.6639204969179635,1.1370592266001542,11979.534060266094,8000
0.7254853171967276,1.0017283462827353,19426.91440525359,15000
0.8920123312770517,0.6880164128500948,21236.595932016688,15000
0.7962806978680761,1.1213626656039104,17497.743657218965,15000
1.220801236374655,1.263957395028087,13504.101193546205,8000
0.9482313117155122,1.1623504779085772,15898.190804525182,15000
1.3043375498918517,1.272889081292037,13019.589194833927,8000
1.583657465905132,1.1592256087948094,12233.271009436194,8000
1.1068121621732372,1.1613902387626416,14793.40291067286,8000
0.9531069184517947,1.348821449930702,14576.66209812506,8000
1.2697974087637172,1.1758575849096276,13720.018599026367,8000
1.0983769514984056,1.0802615364176613,15401.560280014983,15000
0.9323706349223918,0.967562652979327,17660.8474695748,15000
0.552422484458381,0.6523019787524117,27852.370417192167,15000
1.4014116780159698,1.7242777735409438,10735.04982501907,8000
0.8823010974979707,0.677604297779887,21510.555769328002,15000
1.1780248171134031,1.1673455045822945,14306.66692146945,8000
1.5164971522117368,1.2989726630688097,11917.880212349739,8000
0.8209251958136051,0.8431844731018826,20163.594158952077,15000
0.8921859347778319,1.305615714622388,15267.270369533577,15000
1.3219092488105149,1.006106183176606,14413.32026367153,8000
1.1644344242763114,1.1343406010044075,14596.657624598318,8000
1.2024460997385804,1.0808438709480874,14695.650763056157,8000
1.184431514630436,0.874535530861932,16296.73096199362,15000
1.0301293345373783,1.2163710368162195,14936.312687890739,8000
1.029675730243256,1.0460158522798697,16165.422783674156,15000
0.8469688698734067,0.6263229649425747,22775.14285157974,15000
1.0136667437471507,1.4312987846550191,13723.887560054249,8000
0.722757197101421,0.9113958616755345,20533.224730560458,15000
1.8222205224244694,1.3404676479045678,10609.465806586013,8000
1.4233714481040065,1.3899188393084343,11927.113298664288,8000
1.1065644917428619,1.2181455113929947,14433.814090676959,8000
1.5367198816226888,1.4676970598519414,11168.36732505269,8000
1.2121754971720413,1.4053528870605219,12819.128228799655,8000
1.290499597067312,1.6768399086144767,11307.918064566187,8000
1.487026156826626,1.8260656961460997,10127.830283332694,8000
1.9209825174594968,1.936212822515868,8699.17881841429,8000
1.9200814575687288,1.7768390686062743,9076.319537416968,8000
1.0453611813452484,0.8155527454465803,18031.157442003267,15000
0.891257958095013,0.8283325173196491,19513.0366675872,15000
0.6136870141240068,0.8163384164043775,23464.22048424822,15000
1.0615342766579252,1.1582944456547446,15115.77522298306,15000
1.5161997097503488,1.2410488408420404,12169.534731568143,8000
2.3928893512255223,1.6441801463589338,8311.581462760794,8000
1.0496295269867661,1.4565178559893401,13388.850243976216,8000
1.4226227444768123,1.2963392531805442,12340.89775028497,8000
1.1704310933327664,1.2001528709880394,14154.500538694758,8000
1.0930772165197014,1.5515269526148407,12687.884406905714,8000
2.0136137890269556,2.0840130637177023,8188.747586307106,8000
1.0704684254365375,0.9975763720876123,16225.195914600667,15000
0.8775513039643089,1.2290872145473437,15927.949529616653,15000
1.0746629952930502,1.0071738508552301,16117.704930662976,15000
0.5829927445977947,0.5282479976746075,30195.46595401439,30000
1.1810909893914194,1.4228552561037284,12885.992580703036,8000
1.133263882852168,1.0964346736192951,15048.864745690322,15000
1.1048111145317328,0.8031783203091445,17586.2776739109,15000
1.0676894258708258,1.042134543089242,15903.901222877366,15000
1.5128209045689045,1.1823126232262682,12450.007264556616,8000
0.7197940848694033,0.7220961675855928,23271.14143595148,15000
1.1527528602816939,0.8950408528947116,16385.650460833054,15000
0.6969682327533968,0.5871964728133514,26129.383446332315,15000
1.324671588406473,1.832856168232216,10626.80507857831,8000
1.24576495915995,1.5782026860501754,11882.01715303409,8000
0.9288416825362021,1.14435299339881,16184.892036184172,15000
0.880023494875586,0.9907041253676002,17936.567374590897,15000
2.341947830161137,2.181098808491497,7418.546541893607,4000
1.7463434928901491,1.2977779449291909,11022.698235073289,8000
1.9212938151228034,1.305539610008831,10398.56341472947,8000
0.9075289288908028,0.8930208012339027,18635.659675823576,15000
0.6512761745244398,0.7955127667342621,23192.34757960463,15000
1.0525294140654826,1.5296990462393487,12994.36998538809,8000
0.8462527113451831,0.9955675832809051,18218.081371946202,15000
1.8327305647244152,1.282364818244128,10771.558451614463,8000
1.2682704979110027,1.807972936577982,10907.599711975963,8000
1.7018912005901943,2.132423517652702,8751.089690252806,8000
1.1777828585799883,1.035247015763068,15162.213754552555,15000
1.1867638499267468,1.6447972248895044,11850.153012213395,8000
1.7669728305675958,1.803913346092487,9396.66803700366,8000
1.0438088256890483,1.1091081778892644,15585.566904915502,15000
1.9465400684610732,1.359828724802065,10148.42387466532,8000
1.2797290843847773,1.358665919515042,12717.743912645037,8000
1.181941170952792,1.05939709495104,14970.713038029086,8000
1.1058988574994726,1.3526152486711074,13648.25685391934,8000
0.7881705219124066,1.1218374370462771,17567.692240556695,15000
1.5240318066014205,1.5070933577647325,11069.959233114236,8000
1.0889012592131455,0.7287164054652449,18460.665657063324,15000
2.5371768992344648,2.150394027500828,7158.170516124719,4000
1.5491730821011425,1.6627507784831277,10446.832943884363,8000
1.4477073503179414,1.557035722959186,11167.15512165365,8000
1.542688173807983,1.5688681825071573,10783.809822984158,8000
0.8546799562765485,0.8875816850516661,19259.123431323293,15000
1.4965813606408074,1.9836867658825819,9641.335316747325,8000
1.3182295892244162,1.0303477163442827,14287.13115827155,8000
1.5131057739350355,1.6872478141207683,10484.6014906697,8000
1.0965667718527592,1.4324790147316206,13267.625354192249,8000
2.6463584869350996,2.015665935552697,7197.395156950796,4000
1.2196491675170258,0.8312279639906286,16361.015238067062,15000
0.8935039417963476,0.9091277615095955,18614.13617571616,15000
1.9044284822776891,1.9137868424541726,8787.98840459748,8000
0.8030602327573482,0.9435808898562976,19210.833619782,15000
1.4791676174762352,1.3650107632732238,11797.583522577159,8000
1.1213675677657162,1.6451444213885227,12128.786042332698,8000
2.2632289253528577,1.908827629988909,8042.659910023987,8000
1.026137438374946,1.3414137460565434,14172.632135958358,8000
1.392807801602177,1.31007905292274,12414.293977502739,8000
1.1499863603757774,1.0050812995979101,15570.01324051686,15000
1.302189044853687,1.2914477760883492,12937.213001091139,8000
0.951635119229348,1.1294442527704003,16123.571475198909,15000
1.0810570212160913,1.538146958165463,12810.92739020764,8000
1.022575349311763,1.3396962088934201,14204.307664565935,8000
1.2254053777045995,1.3002996621606115,13285.17442471853,8000
0.9586136381400098,0.7343449495255671,19819.99574264144,15000
1.0646325103642327,1.5554350506859556,12806.704872354721,8000
1.304309732789574,1.1951107664747116,13424.88469222241,8000
0.8177422652202895,1.1309385198119783,17219.050065936983,15000
1.1385081906651005,1.240068004330075,14106.940139484605,8000
1.1916089538848706,1.0283196663017327,15115.095005703144,15000
0.7287575851351727,0.8436304170089713,21339.791421865604,15000
1.555255245187433,1.646379420555187,10480.406262160785,8000
0.9971551736651002,1.0257341994433657,16587.37865058765,15000
0.9938194096011808,1.4460100390982054,13752.777686115336,8000
0.7557579244343505,0.5079102247537796,26553.199130292036,15000
1.457852075632619,1.1793449025677398,12723.521328656221,8000
1.2301440767187244,1.602476686713962,11845.719848264249,8000
0.8822177878810029,1.1482768900577836,16525.249913022213,15000
0.786477522311621,0.6627932051852142,23152.632122746905,15000
1.1148236810283862,0.8104449570707037,17428.44158783467,15000
0.7135295651099783,0.6871219028409666,23956.30373992167,15000
1.6166386912949686,2.0777682326069318,9082.49488785632,8000
1.0659194104916105,0.7524540416879817,18452.99267858316,15000
1.333827710129536,1.0153424174312518,14283.525746532692,8000
1.067705889374022,0.8754007434395366,17268.44602007982,15000
1.192493999879849,1.4239907374818808,12824.241441528076,8000
1.3211642960284316,1.2387120233672961,13107.833275289137,8000
1.7778699171302716,1.6421965685586457,9811.046697602722,8000
1.5736919437378742,1.0522365542036067,12778.12096799437,8000
0.9088267722277449,1.065021400944349,16999.49998994907,15000
1.328221945396899,1.2556650958492157,12986.028980515308,8000
1.6671378537816468,1.506510387108588,10572.82642974563,8000
1.0077327766861115,1.246001497115681,14888.370998324262,8000
1.68030673715533,2.011228011034594,9089.561466664454,8000
2.044624156679251,1.6796932075914248,9009.552279809775,8000
1.6116403115614364,1.664196511935376,10243.010811564818,8000
1.6339842714354313,1.1338569517439416,12122.961288023807,8000
1.6387694750091528,1.5218957620185902,10616.256225716026,8000
1.0047538613853118,0.944742625054074,17211.845332065586,15000
1.2559643663854152,1.7702026276550382,11088.096613993883,8000
1.3621041208204359,1.441646221461494,11967.696086909991,8000
1.2891259949779437,1.8689372679239769,10625.003113195107,8000
1.5133753982073543,1.0928975593509114,12874.488799299088,8000
1.414120417923168,1.828592663970061,10347.64135851623,8000
1.6467907192477793,1.6184684321061145,10276.19262198136,8000
0.9452241053138264,1.3245394338079397,14783.22804188807,8000
1.133591712309134,1.393143336126283,13279.758802086228,8000
1.117423401902984,1.222333354937439,14340.991601755844,8000
0.6845846876333899,0.9917474885570492,20016.576950908602,15000
1.2135371666790202,1.4331122981505986,12678.079377678412,8000
1.0918543076934981,0.963066221922882,16328.822217890858,15000
0.4984507157234196,0.7141508651643275,27671.440091175504,15000
1.1781443922497563,1.3264902037502337,13396.937043666123,8000
1.2434817586028253,1.5894246205171638,11844.525554149555,8000
1.211658188487851,0.8423169386220977,16336.338038919124,15000
1.8442171845743534,1.3875284832786459,10382.757632747687,8000
0.9813950481574124,1.1505962631992528,15738.540687883044,15000
2.3690990063649697,1.6310491554952136,8388.297293567304,8000
2.005976390976001,1.7763919123481364,8871.275695312554,8000
1.1189677202809456,1.2118260898368867,14396.139141241185,8000
0.8985477499870153,0.9263576741089449,18386.942992743054,15000
1.0992234048764862,1.2251867465084116,14435.67607033899,8000
1.1081837586705756,1.0721544626976915,15389.553634914027,15000
0.7961311523937527,0.5414571293355626,25085.77000735891,15000
1.3059102999604035,1.0240432686486716,14401.330761295458,8000
1.0914515934609164,1.3997345970087858,13469.258993312524,8000
1.5347740152911926,1.3005947267313147,11834.239230578934,8000
0.9226153206390619,0.6887647802764403,20823.412167579903,15000
0.8890569085736616,0.9769507601342139,17981.936817673908,15000
1.0229239562316443,1.3715222630215707,14013.44149231509,8000
0.7478785669507214,0.9841790443775277,19372.584249243522,15000
1.361282812113816,1.9835645888962314,10031.677974267983,8000
1.0511945103534912,1.3274076702517692,14106.786024833174,8000
0.6578709671413681,0.5311783238033521,28219.54670469584,15000
1.5301957976701945,1.9133829375116675,9744.058312704132,8000
1.3823760584742895,1.4351791936730403,11909.05909455629,8000
0.7296465698602809,1.0050031862600255,19343.63515263587,15000
1.1255047663101292,1.2377621915486492,14198.32486059965,8000
1.3880111022192532,1.4271039541597847,11919.382095579294,8000
0.9015157431643516,0.8966533407832439,18660.331945167556,15000
1.3801445311704856,1.1766311998932808,13123.72907499377,8000
1.3910411533190277,1.0499768903613984,13746.081102050588,8000
1.2227662231085992,1.0994584197391095,14449.261876255308,8000
1.21962010723903,1.352863510302024,13043.594047091929,8000
1.4816155914231302,1.3226293514990606,11965.585276239914,8000
1.2878505927825312,1.5629060395717627,11770.360057810025,8000
1.1224798729449852,0.9589123137135303,16121.148246390108,15000
1.2635225938652574,0.8937454678141483,15554.13191158001,15000
1.420849717703675,1.3657348344645028,12041.41893842484,8000
1.8585370332348703,2.020073594241703,8651.147336702508,8000
0.7952007576602738,0.5780221591399937,24434.803402629514,15000
1.002385356735128,0.9581559947393639,17114.88103771147,15000
1.0536004510611,0.9993928067788902,16344.151093464148,15000
0.6852162011667234,0.6939976620189444,24328.66497041797,15000
0.7494766742355248,0.7437791870901491,22470.65145969777,15000
1.673194500374679,1.2344912159490273,11539.910180672518,8000
0.7284034831711211,0.8836052508990225,20815.291685969205,15000
1.6499754466913772,2.2285187819173466,8651.406969357924,8000
1.5523435952669875,1.361916230311618,11513.877968426514,8000
1.8352494870316378,2.2032494346760774,8308.639583791497,8000
1.7311039716963565,2.280884691603638,8363.541080497562,8000
1.3129584508122016,1.0379528647161138,14272.946741276533,8000
1.2152974235597134,1.2389764698578511,13671.836745684328,8000
1.241594285857542,0.9627765852995964,15221.772542469818,15000
0.6695345581613513,0.9067243057897826,21287.386715079705,15000
1.2458952042129685,0.9116040026107812,15552.465509082862,15000
1.1193225088724028,0.9932385776299943,15883.295500606546,15000
1.4638986080697076,1.326663634747095,12024.254999641236,8000
1.9804832611419503,2.3319078101405815,7780.9343923951465,4000
0.7159104825962584,0.6665777111735461,24271.04415879524,15000
0.9915794821357314,1.373583422579673,14186.943289657902,8000
1.185803911104115,1.2028273265963312,14047.556387273538,8000
1.0078297571010222,1.1350581954871377,15658.50979724501,15000
0.9345173997550406,1.245759803897208,15389.984330337422,15000
0.9427685642258676,0.7991415237469963,19263.01031934934,15000
0.7137296759302553,0.9905206394830292,19688.67583390353,15000
0.8632466307329208,1.153367391018357,16638.99568191066,15000
1.5993949632352917,1.463377080834055,10955.576032820896,8000
1.4758976856166823,1.1832677760573658,12618.406971515107,8000
2.179223256491562,1.4668782348070923,9202.824463355437,8000
1.6229914012077693,1.7075996754129303,10074.617756450953,8000
0.6416762769532316,0.9499497309531939,21081.85706523886,15000
1.0750521947510647,1.415678990483449,13471.719549229756,8000
1.0968788356722334,1.1123062407250992,15188.601606307915,15000
0.8775408511043832,1.2079835016447742,16089.206513349143,15000
0.7836193842012916,1.037529014518669,18424.87521806821,15000
1.136236846228399,1.3626365883207427,13427.823728917287,8000
1.9286774377443505,2.761482459975883,7154.219201846391,4000
0.7191306027239107,0.9006251433804467,20715.735740219538,15000
2.061189642183301,2.136784411583254,7993.006047737218,4000
1.1822262788430296,1.0592867369268486,14969.54591114666,8000
1.0015255023992065,1.134991600471045,15705.201683114132,15000
1.059129577824725,0.971492576253405,16524.212509260826,15000
0.8644779915747002,1.102647580804137,17057.595341726334,15000
1.4275599574826592,1.4907899664231936,11497.741146507722,8000
1.7008154442499557,1.2650836117006936,11313.409986991252,8000
0.9877726077508153,0.9721414724185822,17120.358662406186,15000
0.9509151572132085,1.2330940432882191,15363.686193398922,15000
1.5657709930317691,1.7411030412526716,10146.873346888973,8000
0.9574466540837996,1.085843713812431,16421.763899639776,15000
1.3267589519537144,1.3780380941761146,12405.526709669959,8000
1.2137182293554243,1.709304315505373,11479.361340881467,8000
1.4070424150211387,1.806814007148555,10440.551036610155,8000
1.2813986866939695,1.561250537405587,11803.929839647653,8000
0.8770378500935656,0.9014818222687486,18866.494715479537,15000
1.0350403731581335,1.091455254274315,15779.215140222954,15000
0.8452093961930933,1.1815581730547267,16555.638894721815,15000
0.8377739848217639,0.8457931404695517,19930.557858923457,15000
1.216246147446404,1.8116215449118847,11081.868631408315,8000
0.7324196094364537,0.7432288947912953,22738.77004169095,15000
1.0450907894303052,0.7843720517961168,18341.138854455236,15000
0.6479514889406763,0.9408950960884512,21118.736268287892,15000
1.1749387915460956,1.6522177325928593,11868.614883365684,8000
0.9511782341337486,0.788480031345986,19287.94445772768,15000
1.0639718183981528,0.8840094981221052,17225.232970888737,15000
1.6480436693970202,1.4230127116662128,10926.022787111155,8000
1.3828864278187363,1.0918257704445107,13558.922942048977,8000
0.9850124346149766,1.1189075596219902,15948.530406057222,15000
1.013585879174204,0.9780897390220225,16847.337836263105,15000
0.8167523358388101,0.812631463559793,20593.326147212683,15000
0.9545827362416311,1.2770319620700339,15035.943268067605,15000
1.9319746834332605,1.3129860050985487,10340.474113780956,8000
0.9793931145638023,1.4372053654561303,13884.984318836134,8000
2.1764385872919614,2.3921720349495055,7344.559380185789,4000
1.5310759391597426,2.072943357548138,9310.280894070283,8000
0.9175552502213512,0.9777255489322126,17704.200884104073,15000
1.7154802978335244,1.2891223485327656,11167.677043944595,8000
1.0071478472911684,0.6938006380012147,19726.894900189873,15000
1.162854066307371,0.9621781310857718,15790.081694367967,15000
0.8086914618710555,0.7928781444718824,20950.967018298372,15000
1.3076591252520586,1.0931071509762158,13976.550875546167,8000
0.9575585019061311,1.2786028297008971,15005.371717024525,15000
1.1299311270258185,1.0705818047378564,15248.459354931705,15000
1.599410150138413,1.5159198010008748,10770.747409188238,8000
1.3204555230259214,1.2799711463957812,12903.433269072733,8000
0.7800687777677022,1.0656039960606898,18180.05470731392,15000
1.2455651927877132,1.7621326005327889,11156.184665400133,8000
0.9450437805469425,1.3603479050757035,14554.764038258225,8000
1.5249080957762897,1.087861984905935,12842.474065394437,8000
1.0226303034368194,1.138588997107701,15525.695144192883,15000
1.165781445512376,1.7114019532502482,11662.249967948022,8000
0.8769325410056578,0.6401348815092113,22117.9569886065,15000
0.6147964245277041,0.8363405806470853,23122.855995225877,15000
1.0190656953095492,1.1716692125802355,15316.518616267065,15000
1.468173828009847,1.9025190452482836,9954.758045803828,8000
1.3140373840214212,1.0809766544188082,14010.119131432137,8000
0.9476342029758581,1.182351187217305,15753.362513419414,15000
1.4348688786857648,1.126490389238668,13100.244241484499,8000
1.3615672008245379,1.552084096367086,11516.282690499736,8000
1.2047511188318087,1.3556942793902755,13104.919957793063,8000
2.0755343256036856,2.315760108906888,7641.125526974547,4000
1.4970292989991825,1.990329508091586,9621.73204884296,8000
1.5017335426607565,1.160418310203911,12604.251693566244,8000
1.3038224710438415,1.107690369605196,13914.26636192786,8000
1.2605287725711798,1.7690300246348478,11075.682713583627,8000
1.7425351576955954,1.690185077952731,9774.881055421252,8000
0.9160016599337041,0.6202684753195088,21841.49208528971,15000
1.1279965459595411,1.5323225261760598,12612.935174375081,8000
1.23870780468984,1.3251679139242911,13087.386317671202,8000
1.0758149765806144,1.5325594530744735,12864.116293471328,8000
1.6536362370297502,1.368386264920355,11103.30316149115,8000
1.8102188424783896,1.231003058475685,11033.207405705416,8000
1.408006477664693,1.5873812437881787,11202.032965443579,8000
1.5470715818500365,1.1227698753063988,12567.94927281479,8000
1.480458806178622,1.279063687313667,12159.50660997711,8000
1.2246591534295002,1.0943708647065886,14469.166736776111,8000
1.8359428468711547,1.3002597054011957,10699.064056206438,8000
1.7470456907499954,1.1647250880527982,11523.720288791508,8000
1.2043744270118808,1.3368342089253875,13204.123237061247,8000
1.1482375698319944,1.3889594354044523,13225.00063288266,8000
1.5247771895462794,1.87825081330877,9860.169229241938,8000
1.0812212172162823,1.5095524731627006,12951.510247539838,8000
1.2146058410771645,1.0743888788427411,14659.025513686684,8000
2.2802360079285813,1.751796645662869,8321.964349696444,8000
1.9833040008995477,1.7867660030691115,8900.214575506046,8000
0.6736638227603667,0.8745299287053835,21673.276983731776,15000
1.0886378056216324,1.4989589244894477,12967.411656359443,8000
1.0000988533808806,0.8158797722374764,18477.327610931774,15000
1.6983055610887023,1.2192976770566715,11500.683698627052,8000
1.3991049143878467,1.3685743031176232,12123.670903683289,8000
1.3235257692194404,0.9904872106139233,14500.537504511454,8000
1.723157616743264,1.3858452986254455,10792.666624444331,8000
1.5328002974007693,1.3044767578663277,11826.279685203755,8000
1.210620884131548,1.5104699014571077,12331.243109458084,8000
1.543492537537481,1.2006993923671831,12227.4362934832,8000
1.290031467639996,1.073377521177803,14197.471600877792,8000
1.2977832265358331,1.3309956293408072,12764.265782566305,8000
1.0062748966639636,1.3713175205743326,14112.777176070955,8000
1.3184709530785572,1.1571578411053498,13553.902781721863,8000
1.5227189801130845,2.096145645868477,9272.088201116083,8000
1.1549825507951823,1.447721479442535,12892.142790794125,8000
1.107114583918205,0.9298913618436608,16472.42712757533,15000
1.6132752661605159,1.3254690994380944,11417.948560886514,8000
1.1305030065356352,1.104697960787548,15011.818843378496,15000
1.3474628876277264,1.4576989429236618,11961.674237312889,8000
0.9056181378342285,0.8574154379482817,19032.21382786604,15000
1.4496070105157282,1.0426520443164433,13463.460764619253,8000
1.7743711845752566,1.2521477550658282,11086.807209598768,8000
0.8311886167163905,0.8642808032658017,19790.64417472798,15000
1.117050161435175,0.9435467417186036,16283.8408369169,15000
1.135094802657488,0.860930442834059,16810.62505386137,15000
1.911708767759368,1.5217839826829698,9772.681767182172,8000
0.9474714631441948,0.8552455380450733,18613.255423820738,15000
2.267087613073546,1.741554165821361,8370.523945706671,8000
1.3051259280666727,0.980317612393593,14681.803074970065,8000
1.6692449900045128,2.394329753530881,8257.367986987474,8000
1.3897192059640042,1.711301084585082,10820.449031650367,8000
1.2301365978052887,0.8454132644796397,16166.526571932434,15000
0.958240261295157,0.8790834209996277,18262.6677723389,15000
1.5971761331270997,1.5255316404449286,10745.300051441409,8000
1.4698807106900469,2.018810169798938,9618.058219963848,8000
1.514582599690318,1.2710644886442457,12045.471280448868,8000
0.9492436729100879,1.3096422167411574,14854.41657488088,8000
1.483705794854377,2.049965205824958,9495.629896939836,8000
1.306888325341604,1.2108177204768193,13327.38270050607,8000
1.2902318593361897,1.0596453777686983,14279.227642266096,8000
1.122575411946092,1.5349381526031503,12626.25051010469,8000
1.5352434412275469,1.2128625626495144,12210.020993608327,8000
2.1074319175801652,1.409682189578377,9540.330787592344,8000
1.3231711846850278,1.0504168431998122,14136.58630133096,8000
0.9521107788684241,0.7493316668751523,19721.167814957033,15000
1.1162192753179496,1.1118665270888715,15059.757556802282,15000
1.3142953744500991,1.9045597274295003,10424.337516903579,8000
1.5870539331734905,1.1750265528038941,12148.245559950254,8000
0.8544134073469698,0.8467529966613789,19724.367893074927,15000
1.960131857247448,1.6427296778539724,9313.272706455939,8000
1.1319240160221633,1.5754636626438931,12393.656166941131,8000
1.614957797493037,1.3038315688422415,11496.010087952895,8000
1.2671686107298257,1.3810817040807875,12670.415561679869,8000
1.6847875020006953,1.4213139652053837,10802.748189093136,8000
1.4084162356253471,0.9975104980450671,13946.57265760138,8000
1.4425065529482581,1.4173489829926766,11732.911532875767,8000
2.2305971109273712,1.493869608295709,9009.19098748167,8000
0.77352934988567,1.0870599119060707,18034.303803133425,15000
1.781078776885234,1.2883177657913383,10931.931255366533,8000
1.4813212601980095,2.0640542559466057,9464.281525949174,8000
0.8898598194239633,1.3107650587701385,15247.683661349754,15000
1.0383059805824215,1.5059248126671314,13188.438756824993,8000
1.247359937541137,1.025491682071189,14763.142349663496,8000
0.7752940028354631,0.747573357826794,22033.71932891648,15000
1.1370723787731136,1.0948309918873118,15033.998532862632,15000
1.0685171804446514,1.5407868660361392,12859.533194399246,8000
1.0551111507037243,1.1793469936215768,15016.809370636847,15000
1.674479692755914,1.948904685177811,9260.52234599929,8000
1.481850841383536,1.1314105349684562,12840.059667831862,8000
1.3415095004278508,1.7239612034252831,10945.931389206839,8000
1.0823182678943897,0.8534056311050409,17334.30682823319,15000
1.6844334528193357,1.748246949877767,9774.99448350503,8000
0.9960799847004641,0.7827774862159652,18862.912036855585,15000
1.2728342879747687,1.126307367334381,13986.015342506413,8000
1.3302934615792885,1.584672617109274,11511.08832631633,8000
1.7577832224399839,1.936848304546775,9081.942747174597,8000
1.5635406748259257,1.2987982414998516,11722.731996765753,8000
1.2841264703269724,1.649206776030015,11439.01124826934,8000
1.1631851907671005,1.387338629338973,13155.89830429598,8000
1.0163409691125804,0.9575275689291978,16999.324602077322,15000
1.2249252597389901,1.228903967018069,13674.314265277944,8000
1.3369336040417208,1.1600679650518675,13437.889833677702,8000
